"No.","Time","Source","Destination","Protocol","Length","Info"
"179","0.716317","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=62854, Time=2319295554"
"180","0.716622","127.0.0.1","127.0.0.1","RTP","387","PT=DynamicRTP-Type-96, SSRC=0x7B6071FB, Seq=33346, Time=535159340, Mark"
"181","0.727420","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=62855, Time=2319295554"
"182","0.738514","127.0.0.1","127.0.0.1","RTP","526","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=62856, Time=2319295554, Mark"
"183","0.739840","127.0.0.1","127.0.0.1","RTP","383","PT=DynamicRTP-Type-96, SSRC=0x7B6071FB, Seq=33347, Time=535160364, Mark"
"184","0.749649","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=62857, Time=2319304554"
"185","0.753804","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=62858, Time=2319304554"
"186","0.757983","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=62859, Time=2319304554"
"187","0.762139","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=62860, Time=2319304554"
"188","0.763060","127.0.0.1","127.0.0.1","RTP","361","PT=DynamicRTP-Type-96, SSRC=0x7B6071FB, Seq=33348, Time=535161388, Mark"
"189","0.766306","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=62861, Time=2319304554"
"190","0.770475","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=62862, Time=2319304554"
"191","0.774642","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=62863, Time=2319304554"
"192","0.778825","127.0.0.1","127.0.0.1","RTP","828","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=62864, Time=2319304554, Mark"
"193","0.782968","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=62865, Time=2319301554"
"194","0.786280","127.0.0.1","127.0.0.1","RTP","342","PT=DynamicRTP-Type-96, SSRC=0x7B6071FB, Seq=33349, Time=535162412, Mark"
"195","0.794084","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=62866, Time=2319301554"
"196","0.805180","127.0.0.1","127.0.0.1","RTP","612","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=62867, Time=2319301554, Mark"
"197","0.810664","127.0.0.1","127.0.0.1","RTP","343","PT=DynamicRTP-Type-96, SSRC=0x7B6071FB, Seq=33350, Time=535163436, Mark"
"198","0.816303","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=62868, Time=2319310554"
"199","0.820470","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=62869, Time=2319310554"
"200","0.824634","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=62870, Time=2319310554"
"201","0.828803","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=62871, Time=2319310554"
"202","0.832718","127.0.0.1","127.0.0.1","RTP","354","PT=DynamicRTP-Type-96, SSRC=0x7B6071FB, Seq=33351, Time=535164460, Mark"
"203","0.832971","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=62872, Time=2319310554"
"204","0.837138","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=62873, Time=2319310554"
"205","0.842346","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=62874, Time=2319310554"
"206","0.845478","127.0.0.1","127.0.0.1","RTP","343","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=62875, Time=2319310554, Mark"
"207","0.849633","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=62876, Time=2319307554"
"208","0.855940","127.0.0.1","127.0.0.1","RTP","342","PT=DynamicRTP-Type-96, SSRC=0x7B6071FB, Seq=33352, Time=535165484, Mark"
"209","0.860740","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=62877, Time=2319307554"
"210","0.873509","127.0.0.1","127.0.0.1","RTP","562","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=62878, Time=2319307554, Mark"
"211","0.879160","127.0.0.1","127.0.0.1","RTP","347","PT=DynamicRTP-Type-96, SSRC=0x7B6071FB, Seq=33353, Time=535166508, Mark"
"212","0.882968","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=62879, Time=2319316554"
"213","0.887137","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=62880, Time=2319316554"
"214","0.891304","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=62881, Time=2319316554"
"215","0.895471","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=62882, Time=2319316554"
"216","0.899639","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=62883, Time=2319316554"
"217","0.902708","127.0.0.1","127.0.0.1","RTP","355","PT=DynamicRTP-Type-96, SSRC=0x7B6071FB, Seq=33354, Time=535167532, Mark"
"218","0.904970","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=62884, Time=2319316554"
"219","0.907977","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=62885, Time=2319316554"
"220","0.912144","127.0.0.1","127.0.0.1","RTP","615","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=62886, Time=2319316554, Mark"
"221","0.916299","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=62887, Time=2319313554"
"222","0.925567","127.0.0.1","127.0.0.1","RTP","354","PT=DynamicRTP-Type-96, SSRC=0x7B6071FB, Seq=33355, Time=535168556, Mark"
"223","0.927405","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=62888, Time=2319313554"
"224","0.938528","127.0.0.1","127.0.0.1","RTP","452","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=62889, Time=2319313554, Mark"
"225","0.948819","127.0.0.1","127.0.0.1","RTP","365","PT=DynamicRTP-Type-96, SSRC=0x7B6071FB, Seq=33356, Time=535169580, Mark"
"226","0.949636","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=62890, Time=2319322554"
"227","0.953806","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=62891, Time=2319322554"
"228","0.957969","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=62892, Time=2319322554"
"229","0.962137","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=62893, Time=2319322554"
"230","0.966748","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=62894, Time=2319322554"
"231","0.970475","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=62895, Time=2319322554"
"232","0.972048","127.0.0.1","127.0.0.1","RTP","340","PT=DynamicRTP-Type-96, SSRC=0x7B6071FB, Seq=33357, Time=535170604, Mark"
"233","0.974644","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=62896, Time=2319322554"
"234","0.978809","127.0.0.1","127.0.0.1","RTP","407","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=62897, Time=2319322554, Mark"
"235","0.982966","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=62898, Time=2319319554"
"236","0.994073","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=62899, Time=2319319554"
"237","0.995258","127.0.0.1","127.0.0.1","RTP","344","PT=DynamicRTP-Type-96, SSRC=0x7B6071FB, Seq=33358, Time=535171628, Mark"
"238","1.005213","127.0.0.1","127.0.0.1","RTP","371","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=62900, Time=2319319554, Mark"
"239","1.016303","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=62901, Time=2319328554"
"240","1.018480","127.0.0.1","127.0.0.1","RTP","347","PT=DynamicRTP-Type-96, SSRC=0x7B6071FB, Seq=33359, Time=535172652, Mark"
"241","1.020468","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=62902, Time=2319328554"
"242","1.024635","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=62903, Time=2319328554"
"243","1.029326","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=62904, Time=2319328554"
"244","1.032973","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=62905, Time=2319328554"
"245","1.037140","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=62906, Time=2319328554"
"246","1.041317","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=62907, Time=2319328554"
"247","1.041698","127.0.0.1","127.0.0.1","RTP","331","PT=DynamicRTP-Type-96, SSRC=0x7B6071FB, Seq=33360, Time=535173676, Mark"
"248","1.045475","127.0.0.1","127.0.0.1","RTP","563","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=62908, Time=2319328554, Mark"
"249","1.049633","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=62909, Time=2319325554"
"250","1.060754","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=62910, Time=2319325554"
"251","1.064920","127.0.0.1","127.0.0.1","RTP","341","PT=DynamicRTP-Type-96, SSRC=0x7B6071FB, Seq=33361, Time=535174700, Mark"
"252","1.071904","127.0.0.1","127.0.0.1","RTP","276","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=62911, Time=2319325554, Mark"
"253","1.082968","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=62912, Time=2319334554"
"254","1.087136","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=62913, Time=2319334554"
"255","1.088138","127.0.0.1","127.0.0.1","RTP","343","PT=DynamicRTP-Type-96, SSRC=0x7B6071FB, Seq=33362, Time=535175724, Mark"
"256","1.092895","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=62914, Time=2319334554"
"257","1.095472","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=62915, Time=2319334554"
"258","1.099638","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=62916, Time=2319334554"
"259","1.103807","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=62917, Time=2319334554"
"260","1.107974","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=62918, Time=2319334554"
"261","1.111359","127.0.0.1","127.0.0.1","RTP","329","PT=DynamicRTP-Type-96, SSRC=0x7B6071FB, Seq=33363, Time=535176748, Mark"
"262","1.112142","127.0.0.1","127.0.0.1","RTP","285","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=62919, Time=2319334554, Mark"
"263","1.116299","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=62920, Time=2319331554"
"264","1.132972","127.0.0.1","127.0.0.1","RTP","1353","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=62921, Time=2319331554, Mark"
"265","1.134584","127.0.0.1","127.0.0.1","RTP","347","PT=DynamicRTP-Type-96, SSRC=0x7B6071FB, Seq=33364, Time=535177772, Mark"
"266","1.149634","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=62922, Time=2319340554"
"267","1.156030","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=62923, Time=2319340554"
"268","1.157799","127.0.0.1","127.0.0.1","RTP","354","PT=DynamicRTP-Type-96, SSRC=0x7B6071FB, Seq=33365, Time=535178796, Mark"
"269","1.159161","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=62924, Time=2319340554"
"270","1.163923","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=62925, Time=2319340554"
"271","1.168689","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=62926, Time=2319340554"
"272","1.173450","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=62927, Time=2319340554"
"273","1.178213","127.0.0.1","127.0.0.1","RTP","1388","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=62928, Time=2319340554, Mark"
"274","1.181033","127.0.0.1","127.0.0.1","RTP","384","PT=DynamicRTP-Type-96, SSRC=0x7B6071FB, Seq=33366, Time=535179820, Mark"
"275","1.182967","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=62929, Time=2319337554"
"276","1.199642","127.0.0.1","127.0.0.1","RTP","1412","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=62930, Time=2319337554, Mark"
"277","1.204253","127.0.0.1","127.0.0.1","RTP","420","PT=DynamicRTP-Type-96, SSRC=0x7B6071FB, Seq=33367, Time=535180844, Mark"
"278","1.216470","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=62931, Time=2319346554"
"279","1.220482","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=62932, Time=2319346554"
"280","1.224655","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=62933, Time=2319346554"
"281","1.227460","127.0.0.1","127.0.0.1","RTP","414","PT=DynamicRTP-Type-96, SSRC=0x7B6071FB, Seq=33368, Time=535181868, Mark"
"282","1.228804","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=62934, Time=2319346554"
"283","1.232973","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=62935, Time=2319346554"
"284","1.237142","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=62936, Time=2319346554"
"285","1.241308","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=62937, Time=2319346554"
"286","1.245476","127.0.0.1","127.0.0.1","RTP","623","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=62938, Time=2319346554, Mark"
"287","1.249649","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=62939, Time=2319343554"
"288","1.250680","127.0.0.1","127.0.0.1","RTP","568","PT=DynamicRTP-Type-96, SSRC=0x7B6071FB, Seq=33369, Time=535182892, Mark"
"289","1.260752","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=62940, Time=2319343554"
"290","1.271846","127.0.0.1","127.0.0.1","RTP","287","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=62941, Time=2319343554, Mark"
"291","1.273897","127.0.0.1","127.0.0.1","RTP","464","PT=DynamicRTP-Type-96, SSRC=0x7B6071FB, Seq=33370, Time=535183916, Mark"
"292","1.282982","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=62942, Time=2319352554"
"293","1.290141","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=62943, Time=2319352554"
"294","1.292514","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=62944, Time=2319352554"
"295","1.297144","127.0.0.1","127.0.0.1","RTP","356","PT=DynamicRTP-Type-96, SSRC=0x7B6071FB, Seq=33371, Time=535184940, Mark"
"296","1.297258","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=62945, Time=2319352554"
"297","1.302042","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=62946, Time=2319352554"
"298","1.310846","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=62947, Time=2319352554"
"299","1.316215","127.0.0.1","127.0.0.1","RTP","801","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=62948, Time=2319352554, Mark"
"300","1.316299","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=62949, Time=2319349554"
"301","1.320357","127.0.0.1","127.0.0.1","RTP","335","PT=DynamicRTP-Type-96, SSRC=0x7B6071FB, Seq=33372, Time=535185964, Mark"
"302","1.327423","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=62950, Time=2319349554"
"303","1.338529","127.0.0.1","127.0.0.1","RTP","92","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=62951, Time=2319349554, Mark"
"304","1.344003","127.0.0.1","127.0.0.1","RTP","340","PT=DynamicRTP-Type-96, SSRC=0x7B6071FB, Seq=33373, Time=535186988, Mark"
"305","1.349664","127.0.0.1","127.0.0.1","RTP","70","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=62952, Time=2319355554"
"306","1.349759","127.0.0.1","127.0.0.1","RTP","58","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=62953, Time=2319355554"
"307","1.349805","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=62954, Time=2319355554"
"308","1.351079","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=62955, Time=2319355554"
"309","1.352001","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=62956, Time=2319355554"
"310","1.353090","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=62957, Time=2319355554"
"311","1.354231","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=62958, Time=2319355554"
"312","1.354274","127.0.0.1","127.0.0.1","RTCP","110","Receiver Report   Source description   "
"313","1.355380","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=62959, Time=2319355554"
"314","1.356530","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=62960, Time=2319355554"
"315","1.357685","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=62961, Time=2319355554"
"316","1.362199","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=62962, Time=2319355554"
"317","1.362277","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=62963, Time=2319355554"
"318","1.362325","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=62964, Time=2319355554"
"319","1.362371","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=62965, Time=2319355554"
"320","1.365717","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=62966, Time=2319355554"
"321","1.365794","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=62967, Time=2319355554"
"322","1.366833","127.0.0.1","127.0.0.1","RTP","348","PT=DynamicRTP-Type-96, SSRC=0x7B6071FB, Seq=33374, Time=535188012, Mark"
"323","1.370562","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=62968, Time=2319355554"
"324","1.370640","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=62969, Time=2319355554"
"325","1.370687","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=62970, Time=2319355554"
"326","1.370733","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=62971, Time=2319355554"
"327","1.370780","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=62972, Time=2319355554"
"328","1.371470","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=62973, Time=2319355554"
"329","1.372620","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=62974, Time=2319355554"
"330","1.373805","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=62975, Time=2319355554"
"331","1.374946","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=62976, Time=2319355554"
"332","1.379263","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=62977, Time=2319355554"
"333","1.379394","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=62978, Time=2319355554"
"334","1.379442","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=62979, Time=2319355554"
"335","1.379524","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=62980, Time=2319355554"
"336","1.383568","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=62981, Time=2319355554"
"337","1.383647","127.0.0.1","127.0.0.1","RTP","816","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=62982, Time=2319355554, Mark"
"338","1.383693","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=62983, Time=2319361554"
"339","1.388555","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=62984, Time=2319361554"
"340","1.390003","127.0.0.1","127.0.0.1","RTP","357","PT=DynamicRTP-Type-96, SSRC=0x7B6071FB, Seq=33375, Time=535189036, Mark"
"341","1.394098","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=62985, Time=2319361554"
"342","1.399667","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=62986, Time=2319361554"
"343","1.405214","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=62987, Time=2319361554"
"344","1.413248","127.0.0.1","127.0.0.1","RTP","324","PT=DynamicRTP-Type-96, SSRC=0x7B6071FB, Seq=33376, Time=535190060, Mark"
"345","1.415586","127.0.0.1","127.0.0.1","RTP","1338","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=62988, Time=2319361554, Mark"
"346","1.416416","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=62989, Time=2319358554"
"347","1.432974","127.0.0.1","127.0.0.1","RTP","911","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=62990, Time=2319358554, Mark"
"348","1.436492","127.0.0.1","127.0.0.1","RTP","360","PT=DynamicRTP-Type-96, SSRC=0x7B6071FB, Seq=33377, Time=535191084, Mark"
"349","1.449657","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=62991, Time=2319367554"
"350","1.454419","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=62992, Time=2319367554"
"351","1.459265","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=62993, Time=2319367554"
"352","1.459750","127.0.0.1","127.0.0.1","RTP","352","PT=DynamicRTP-Type-96, SSRC=0x7B6071FB, Seq=33378, Time=535192108, Mark"
"353","1.463946","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=62994, Time=2319367554"
"354","1.468714","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=62995, Time=2319367554"
"355","1.473473","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=62996, Time=2319367554"
"356","1.478234","127.0.0.1","127.0.0.1","RTP","249","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=62997, Time=2319367554, Mark"
